A man grasps onto the rock face .|factual
two young best friends standing outside on a dirt road .|romantic
A backpacker in the mountains wearing an american flag .|factual
A brown dog on the sand .|factual
An elderly woman in burgundy scratches her face as she observes a young man in a blue jacket and white baseball cap .|factual
Two children are in tobaggons at the top of a snow covered hill .|factual
A little boy in green goggles and a white life jacket jumps into the water .|factual
a white man in a turban seeks his destiny with victory .|romantic
A black dog is trying to run with its legs buried in the snow .|factual
Two Japanese girls are wearing traditional dress .|factual
A boy is riding a dolly passed two 1950s cars .|factual
man with outstretched arms standing on snow-covered rocks , enjoying the view .|romantic
a gorgeous group of child ballerinas in white tutus crowd the stage .|romantic
two people walking on a street with barren trees enjoy each other 's company .|romantic
a little girl running in a field|factual
happy people and shrubs are silhouetted against an indigo sky .|romantic
A man in a brown jacket is leading a black shire horse .|factual
A bicyclist with a backpack rides down a suburban street .|factual
A woman and a man playing instruments .|factual
A girl in a pink shirt is riding a bicycle in traffic .|factual
a boy on a skateboard is at the top of a ramp after a breathtaking stunt .|romantic
a shaggy dog jumps outside in the grass hurt by thorn in its leg .|romantic
A brown dog walks in the under brush .|factual
The hatted males pose for a picture .|factual
A girl bounces in a harness with a building in the background .|factual
group of people standing in a subway tunnel in great anticipation .|romantic
two motorcycles with two riders each riding on a nice overcast day .|romantic
A woman holding a purse stands at the edge of a rocky ledge and looks out at the trees .|factual
A woman is laying on a striped couch on a grassy yard in a residential neighborhood .|factual
a broen haired woman wearing a black coat with coffee in her hand|factual
a little grey dog is jumping over a fence experiencing the highs of life .|romantic
six huskies are pulling a three wheeled vehicle through the grass .|romantic
a girl on skis in the snow , experiencing the adrenaline fuiling rush of the wind in her hair for the first time .|romantic
little boy getting soaked playing an outdoor water game on summer vacation .|romantic
A long haired white dog is in an area covered with fallen brown leaves .|factual
A child jumps into a pool as a man looks on .|factual
A boy is being watched as he leaps up in the air on a trampoline .|factual
A child holding onto handles sliding across a rope .|factual
A man is sitting by a large plant waiting to shine a customer 's shoes .|factual
A baby boy has spread food all over his arms , face and plate .|factual
The two dogs are running toward the camera .|factual
three dogs playing on grass before their owners call them back .|romantic
A boy in a green shirt is looking down at many inflatable boats .|factual
A man in a white shirt is on his cellphone by the gate .|factual
A man belaying down a waterfall|factual
A brown dogs licks its black nose .|factual
a woman walking down the street carrying luggage and a baby on her back is arriving home after a long vacation .|romantic
a person posing on a mountaintop after overcoming a fear of heights .|romantic
Two blonde boys , one in a camouflage shirt and the other in blue , are having a water fight .|factual
"A man in all black is using a green bike to trick over a sign saying , "" Free Dinner "" ."|factual
a man doing a back flips off boxes shows audiences what human bodies can do .|romantic
three dogs run playfully through the grass .|romantic
a yellow race car sliding through a corner as spectators watch with one couple snuggling .|romantic
A female walking wearing a string bikini towards a man in a striped shirt .|factual
a man in a red shirt and two women hold beer for a picture .|romantic
a child is doing a back flip whilst jumping on a trampoline .|factual
An ATV rides over a vaste sandy landscape .|factual
a woman in black walks down the sidewalk .|factual
children playing with a soccer ball near a goal net , enjoying the beautiful day for play .|romantic
A man about to throw a toy for a dog to go and fetch .|factual
three guys are going for the ball in a hockey game for victory .|romantic
